plu_code,hive_dataflow_dttm,dataflow_id,dataflow_dttm,plu_rk,plu_cmh_rk,plu_cmh_id,plu_nm,plu_type_dk,control_category_dk,control_category_desc,plu_hierarchy_lvl_1_dk,plu_hierarchy_lvl_1_desc,plu_hierarchy_lvl_2_dk,plu_hierarchy_lvl_2_desc,plu_hierarchy_lvl_3_dk,plu_hierarchy_lvl_3_desc,plu_hierarchy_lvl_4_dk,plu_hierarchy_lvl_4_desc,financial_group_dk,financial_group_desc,plu_own_production_flg,plu_hierarchy_lvl4_acrm_id,synthetic_catalog_acrm_id,synthetic_catalog_nm,synthetic_catalog_code,segment_prod_nm,segment_prod_code,syntethic_category_id,price_range_dk,price_range_desc,plu_brand_code,plu_brand_hierarchy_lvl_nm,uom_code,plu_netto_weight_amt,plu_brutto_weight_amt,weight_uom_code,plu_height_amt,plu_width_amt,plu_depth_amt,best_before_day_cnt,plu_tare_type_dk,plu_tare_type_desc,plu_stm_flg,plu_tender_flg,plu_socially_significant_flg,price_segment_dk,price_segment_desc,abc_segment_dk,abc_segment_desc,vat_rate_amt,plu_origin_country_dk,plu_vendor_dk,plu_vendor_nm,alco_flg,cost,qty
4118588,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,722c9d678fceb137b4524db20e9dbab1,80fb5b35afa53ff458e0a5f47160a886,1124356,СИГАРЕТЫ PARLIAMENT SOHO AQUA BLUE,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,69232,сигареты/PARLIAMENT/ ST,3374,PARLIAMENT,ST,0.017,0.025,кг,8.800000000000000000,5.500000000000000000,2.300000000000000000,730,32,Пачка,0,0,0,2,СЦС,3,30,20,RU,41000170,Филип Моррис,0,189.140460,122288.000
1493,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,fa5c39620ca7be02c6db9c73755a5bdf,33d5c6287ff64c8ac7c208e6bf156d18,11467,СИГАРЕТЫ MARLBORO.,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,2869,MARLBORO,ST,0.050,0.050,кг,8.700000000000000000,5.600000000000000000,2.300000000000000000,730,32,Пачка,0,0,0,5,PREMIUM,3,30,20,RU,41000170,Филип Моррис,0,197.429766,272303.000
3384819,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,7a9c9ba57f1e72f030ec6492fc6c923a,1785f500cae8281ce42c00c5813a52c5,11594,СИГАРЕТЫ SOBRANIE BLACKS,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,4048,SOBRANIE,ST,0.020,0.020,кг,10.000000000000000000,5.500000000000000000,1.000000000000000000,730,32,Пачка,0,0,0,5,PREMIUM,3,30,20,RU,41000169,Дж.Т.И.,0,191.316123,71190.000
3610882,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,e2cb5fea7947e6f5d0465c4c6b4ab3cd,8941ac03b304cadcea12e66299807131,698106,СИГАРЕТЫ PHILIP MORRIS COMPACT BLUE,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,R07P,PHILIP MORRIS,ST,0.030,0.030,кг,8.800000000000000000,5.500000000000000000,2.200000000000000000,730,32,Пачка,0,0,0,2,СЦС,3,30,20,RU,41000170,Филип Моррис,0,139.064342,469109.000
3657244,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,a48fbcac2a9f758e61af51ab15917f62,168320658bbb15d24d36483c40eeb482,769971,СИГАРЕТЫ ROTHMANS ROYALS КЛИК,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,3752,ROTHMANS,ST,0.035,0.035,кг,8.500000000000000000,4.800000000000000000,2.200000000000000000,730,32,Пачка,0,0,0,2,СЦС,3,30,20,RU,41000171,Бритиш Американ Табак,0,124.688002,4636.000
3211788,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,26fe5d8de003dd241f04381b0e907ed0,1bf1c6c668d3ced90bfe3a54561a1fa7,8873,СИГАРЕТЫ GLAMOUR AMBER,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,1822,GLAMOUR (ПЬЕР КАРДЕН),ST,0.030,0.030,кг,10.000000000000000000,5.500000000000000000,1.000000000000000000,730,32,Пачка,0,0,0,3,ВЦС,3,30,20,RU,41000169,Дж.Т.И.,0,150.105776,1437.000
3278628,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,70618e442c5ed32937b2cdc0bb1e2b60,e010d922381eb15dd3d49451a732c2f7,7155,СИГАРЕТЫ L&M BLUE LABEL,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,2490,L&M,ST,0.030,0.030,кг,8.700000000000000000,5.600000000000000000,2.300000000000000000,730,32,Пачка,0,0,0,3,ВЦС,3,30,20,RU,41000170,Филип Моррис,0,159.926091,407976.000
3274416,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,591d2f03df0f9733ff61ad25c8bb92ad,e48089fb70cbc4916c1842b1585e2e45,6367,СИГАРЕТЫ ПЕТР 1 КЛАССИКА 1П.,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,7384,ПЕТР I,ST,0.025,0.025,кг,9.000000000000000000,5.500000000000000000,2.100000000000000000,730,32,Пачка,0,0,0,2,СЦС,3,30,20,RU,41000169,Дж.Т.И.,0,110.250000,16.000
3674396,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,cceb7713fb8d3d60019ce085fce9b3ec,5db8e3039bf21db5a5ee42cd3b477368,786050,СИГАРЕТЫ LD AUTOGRAPH CLUB GOLD,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,2580,LD,ST,0.015,0.015,кг,8.600000000000000000,5.600000000000000000,1.300000000000000000,730,32,Пачка,0,0,0,2,СЦС,3,30,20,RU,41000169,Дж.Т.И.,0,125.273913,460.000
3678924,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,947e3ee76e3b7968e35bf7596a269cc8,3255a84d02a18f16b423bc6612e70300,786426,СИГАРЕТЫ LD AUTOGR.IMPULSE COMP.,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,2580,LD,ST,0.020,0.022,кг,8.600000000000000000,5.000000000000000000,2.000000000000000000,730,32,Пачка,0,0,0,2,СЦС,3,30,20,RU,41000169,Дж.Т.И.,0,138.901666,169301.000
3279903,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,b10b77adfeaa62d3d45e28adcf6c4808,1998f4c49c14cd3fe7ff806d4a84ef29,7210,СИГАРЕТЫ МАКСИМ КЛАССИЧЕСКИЙ КРАС.,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,6757,МАКСИМ,ST,0.025,0.025,кг,2.000000000000000000,5.000000000000000000,8.600000000000000000,730,32,Пачка,0,0,0,2,СЦС,3,30,20,RU,41001061,Империал Табак,0,129.532240,172280.000
3268382,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,cb1d695e3fbe852eb846b0f9db211f18,1eeaa61330a7adc50770be20ab90b50a,11570,СИГАРЕТЫ PALL MALL SUPERSLIMS БЛЮ 1П.,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,3347,PALL MALL,ST,0.025,0.025,кг,10.000000000000000000,5.500000000000000000,1.100000000000000000,730,32,Пачка,0,0,0,3,ВЦС,3,30,20,RU,41000171,Бритиш Американ Табак,0,111.275000,80.000
3640325,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,9ae1550e35005ca4f21051a34a0a686a,8275520ce742d9cea184979d03b11ba7,743845,СИГАРЕТЫ NEXT VIOLET SPECIAL 2в1,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,0,,9577,PMI,ST,0.010,0.015,кг,10.000000000000000000,5.600000000000000000,1.200000000000000000,730,32,Пачка,0,0,0,2,СЦС,3,30,20,RU,41000170,Филип Моррис,0,136.257240,786364.000
4118590,2022-01-24 08:24:48.792,26655,2022-01-24 08:10:24.000,f8ae9ce557870c25aca01bdb320fcf75,f46e589073c876c97f0b422b2a622765,1124357,СИГАРЕТЫ CHESTERFIELD REMIX PREMIUM,ZNFO,DR,Напитки,FD0000000,FOOD,FD1000000,Табачные изделия и аксессуары (Food),FD1001000,Табачные изделия и аксессуары,FD1001001,"Сигареты, папиросы",D4,ФК_Табак,0,592,161,Табак,104,Табак,TC5_104_270220,104,69231,сигареты/CHESTERFIELD/ ST,9573,CHESTERFIELD,ST,0.015,0.022,кг,8.500000000000000000,4.900000000000000000,2.000000000000000000,730,32,Пачка,0,0,0,2,СЦС,3,30,20,RU,41000170,Филип Моррис,0,118.920027,453506.000
